UNIQUE_ID,COMID,REACH,GNIS_NAME,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,Comments,date,year,yday,month,stream
3195,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 82,82,REDD,642210,5003544,NA,2003-09-03,2003,246,9,Big
3196,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 18,18,REDD,642211,5003545,NA,2003-09-03,2003,246,9,Big
3197,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 17,17,REDD,642255,5003542,NA,2003-09-03,2003,246,9,Big
3198,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 79,79,REDD,642412,5003493,NA,2003-09-03,2003,246,9,Big
3199,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 80,80,REDD,642412,5003493,NA,2003-09-03,2003,246,9,Big
3200,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 81,81,REDD,642412,5003493,NA,2003-09-03,2003,246,9,Big
3202,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 77,77,REDD,642858,5003725,NA,2003-09-03,2003,246,9,Big
3203,23532035,BIG1,Big Creek,MONITOR,WT,09032003,REDD 78,78,REDD,642858,5003725,NA,2003-09-03,2003,246,9,Big
3204,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 76,76,REDD,643230,5003856,NA,2003-09-03,2003,246,9,Big
3205,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 75,75,REDD,643382,5003941,NA,2003-09-03,2003,246,9,Big
3206,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 97,97,REDD,643450,5003909,NA,2003-09-03,2003,246,9,Big
3207,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 65,65,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3208,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 66,66,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3209,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 67,67,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3210,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 68,68,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3211,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 69,69,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3212,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 70,70,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3213,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 72,72,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3214,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 73,73,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3215,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 74,74,REDD,643496,5003880,NA,2003-09-03,2003,246,9,Big
3216,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 13,13,REDD,643497,5003883,NA,2003-09-03,2003,246,9,Big
3217,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 14,14,REDD,643497,5003883,NA,2003-09-03,2003,246,9,Big
3218,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 15,15,REDD,643497,5003883,NA,2003-09-03,2003,246,9,Big
3219,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 16,16,REDD,643497,5003883,NA,2003-09-03,2003,246,9,Big
3220,23532033,BIG1,Big Creek,MONITOR,WT,08102003,REDD 12,12,REDD,643497,5003888,NA,2003-08-10,2003,222,8,Big
3221,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 71,71,REDD,643499,5003881,NA,2003-08-30,2003,242,8,Big
3222,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 64,64,REDD,643512,5003883,NA,2003-09-03,2003,246,9,Big
3224,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 60,60,REDD,643557,5003807,NA,2003-09-03,2003,246,9,Big
3225,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 11,11,REDD,643563,5003852,NA,2003-09-03,2003,246,9,Big
3226,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 62,62,REDD,643564,5003855,NA,2003-09-03,2003,246,9,Big
3227,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 59,59,REDD,643699,5003788,NA,2003-09-03,2003,246,9,Big
3229,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 58,58,REDD,643781,5003780,NA,2003-09-03,2003,246,9,Big
3230,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 56,56,REDD,643880,5003793,NA,2003-09-03,2003,246,9,Big
3231,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 57,57,REDD,643880,5003793,NA,2003-09-03,2003,246,9,Big
3232,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 55,55,REDD,643952,5003814,NA,2003-09-03,2003,246,9,Big
3233,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 53,53,REDD,644042,5003862,NA,2003-09-03,2003,246,9,Big
3234,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 54,54,REDD,644042,5003862,NA,2003-09-03,2003,246,9,Big
3235,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 9,9,REDD,644196,5003948,NA,2003-09-03,2003,246,9,Big
3236,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 10,10,REDD,644196,5003948,NA,2003-09-03,2003,246,9,Big
3238,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 50,50,REDD,644200,5003946,NA,2003-09-03,2003,246,9,Big
3239,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 51,51,REDD,644200,5003946,NA,2003-09-03,2003,246,9,Big
3240,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 52,52,REDD,644200,5003946,NA,2003-09-03,2003,246,9,Big
3241,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 49,49,REDD,644216,5003941,NA,2003-09-03,2003,246,9,Big
3242,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 48,48,REDD,644262,5003908,NA,2003-09-03,2003,246,9,Big
3243,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 35,35,REDD,644284,5003940,NA,2003-08-30,2003,242,8,Big
3244,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 36,36,REDD,644284,5003940,NA,2003-08-30,2003,242,8,Big
3245,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 37,37,REDD,644284,5003940,NA,2003-08-30,2003,242,8,Big
3246,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 38,38,REDD,644284,5003940,NA,2003-08-30,2003,242,8,Big
3248,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 4,4,REDD,644289,5003937,NA,2003-08-30,2003,242,8,Big
3249,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 8,8,REDD,644290,5003934,NA,2003-08-30,2003,242,8,Big
3252,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 42,42,REDD,644308,5003977,NA,2003-09-03,2003,246,9,Big
3253,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 43,43,REDD,644308,5003977,NA,2003-09-03,2003,246,9,Big
3254,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 44,44,REDD,644311,5003942,NA,2003-09-03,2003,246,9,Big
3255,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 45,45,REDD,644311,5003942,NA,2003-09-03,2003,246,9,Big
3256,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 46,46,REDD,644311,5003942,NA,2003-09-03,2003,246,9,Big
3257,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 47,47,REDD,644311,5003942,NA,2003-09-03,2003,246,9,Big
3259,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 3,3,REDD,644337,5003927,NA,2003-08-30,2003,242,8,Big
3260,23532033,BIG1,Big Creek,MONITOR,WT,08302003,REDD 7,7,REDD,644337,5003927,NA,2003-08-30,2003,242,8,Big
3261,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 34,34,REDD,644347,5003920,NA,2003-09-03,2003,246,9,Big
3263,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 40,40,REDD,644368,5003971,NA,2003-09-03,2003,246,9,Big
3264,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 41,41,REDD,644368,5003971,NA,2003-09-03,2003,246,9,Big
3265,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 6,6,REDD,644388,5003947,NA,2003-09-03,2003,246,9,Big
3266,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 33,33,REDD,644388,5003947,NA,2003-09-03,2003,246,9,Big
3267,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 39,39,REDD,644390,5003970,NA,2003-09-03,2003,246,9,Big
3268,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 2,2,REDD,644391,5003942,NA,2003-09-03,2003,246,9,Big
3270,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 32,32,REDD,644432,5003960,NA,2003-09-03,2003,246,9,Big
3271,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 31,31,REDD,644448,5003994,NA,2003-09-03,2003,246,9,Big
3272,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 29,29,REDD,644477,5004006,NA,2003-09-03,2003,246,9,Big
3273,23532033,BIG1,Big Creek,MONITOR,WT,09032003,REDD 30,30,REDD,644477,5004006,NA,2003-09-03,2003,246,9,Big
3275,23532009,BIG1,Big Creek,MONITOR,WT,09032003,REDD 28,28,REDD,644638,5004047,NA,2003-09-03,2003,246,9,Big
3280,23532007,BIG1,Big Creek,MONITOR,WT,09032003,REDD 27,27,REDD,645385,5004007,NA,2003-09-03,2003,246,9,Big
3284,23532005,BIG1,Big Creek,MONITOR,WT,09032003,REDD 26A,26A,REDD,645633,5003763,NA,2003-09-03,2003,246,9,Big
3285,23532005,BIG1,Big Creek,MONITOR,WT,09032003,REDD 26,26,REDD,645640,5003764,NA,2003-09-03,2003,246,9,Big
3286,23532005,BIG1,Big Creek,MONITOR,WT,09032003,REDD 25,25,REDD,645779,5003756,NA,2003-09-03,2003,246,9,Big
3287,23532005,BIG1,Big Creek,MONITOR,WT,09032003,REDD 24,24,REDD,645828,5003768,NA,2003-09-03,2003,246,9,Big
3288,23532005,BIG1,Big Creek,MONITOR,WT,09032003,REDD 23,23,REDD,645890,5003706,NA,2003-09-03,2003,246,9,Big
3289,23532005,BIG1,Big Creek,MONITOR,WT,09032003,REDD 22,22,REDD,646316,5003515,NA,2003-09-03,2003,246,9,Big
3290,23532003,BIG1,Big Creek,MONITOR,WT,09032003,REDD 98,98,REDD,646415,5003315,NA,2003-09-03,2003,246,9,Big
3292,23532109,BIG2,Big Creek,MONITOR,WT,08092003,REDD 18,18,REDD,630607,4992629,NA,2003-08-09,2003,221,8,Big
3294,23532109,BIG2,Big Creek,MONITOR,WT,08052003,REDD 17,17,REDD,630692,4992850,NA,2003-08-05,2003,217,8,Big
3298,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 33,33,REDD,630881,4993466,NA,2003-08-14,2003,226,8,Big
3301,23532107,BIG2,Big Creek,MONITOR,WT,08092003,REDD 16,16,REDD,630875,4993584,NA,2003-08-09,2003,221,8,Big
3302,23532107,BIG2,Big Creek,MONITOR,WT,08092003,REDD 15,15,REDD,630862,4993613,NA,2003-08-09,2003,221,8,Big
3303,23532107,BIG2,Big Creek,MONITOR,WT,08052003,REDD 32,32,REDD,630870,4993632,NA,2003-08-05,2003,217,8,Big
3304,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 14,14,REDD,630858,4993657,NA,2003-08-14,2003,226,8,Big
3305,23532107,BIG2,Big Creek,MONITOR,WT,08172003,REDD 48,48,REDD,630850,4993667,NA,2003-08-17,2003,229,8,Big
3306,23532107,BIG2,Big Creek,MONITOR,WT,08252003,REDD 73,73,REDD,630788,4993809,NA,2003-08-25,2003,237,8,Big
3310,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 31,31,REDD,630817,4993916,NA,2003-08-14,2003,226,8,Big
3311,23532107,BIG2,Big Creek,MONITOR,WT,08172003,REDD 47,47,REDD,630863,4993952,NA,2003-08-17,2003,229,8,Big
3312,23532107,BIG2,Big Creek,MONITOR,WT,08092003,REDD 13,13,REDD,630871,4993973,NA,2003-08-09,2003,221,8,Big
3313,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 30,30,REDD,630877,4994007,NA,2003-08-14,2003,226,8,Big
3314,23532107,BIG2,Big Creek,MONITOR,WT,08012003,REDD 8,8,REDD,630858,4994018,NA,2003-08-01,2003,213,8,Big
3315,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 29,29,REDD,630828,4994075,NA,2003-08-14,2003,226,8,Big
3316,23532107,BIG2,Big Creek,MONITOR,WT,08212003,REDD 72,72,REDD,630858,4994122,NA,2003-08-21,2003,233,8,Big
3317,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 28,28,REDD,630884,4994142,NA,2003-08-14,2003,226,8,Big
3318,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 28A,28A,REDD,630898,4994176,NA,2003-08-14,2003,226,8,Big
3321,23532107,BIG2,Big Creek,MONITOR,WT,08172003,REDD 46,46,REDD,630977,4994208,NA,2003-08-17,2003,229,8,Big
3322,23532107,BIG2,Big Creek,MONITOR,WT,08212003,REDD71,71,REDD,630934,4994226,NA,2003-08-21,2003,233,8,Big
3323,23532107,BIG2,Big Creek,MONITOR,WT,08252003,REDD 77,77,REDD,631157,4994396,NA,2003-08-25,2003,237,8,Big
3324,23532107,BIG2,Big Creek,MONITOR,WT,08212003,REDD 70,70,REDD,631190,4994429,NA,2003-08-21,2003,233,8,Big
3325,23532107,BIG2,Big Creek,MONITOR,WT,08212003,REDD 74,74,REDD,631188,4994430,NA,2003-08-21,2003,233,8,Big
3326,23532107,BIG2,Big Creek,MONITOR,WT,08212003,REDD 27,27,REDD,631191,4994431,NA,2003-08-21,2003,233,8,Big
3328,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 26,26,REDD,631226,4994529,NA,2003-08-14,2003,226,8,Big
3330,23532107,BIG2,Big Creek,MONITOR,WT,08252003,REDD 76,76,REDD,631238,4994554,NA,2003-08-25,2003,237,8,Big
3331,23532107,BIG2,Big Creek,MONITOR,WT,08092003,REDD 12,12,REDD,631355,4994571,NA,2003-08-09,2003,221,8,Big
3332,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 25,25,REDD,631378,4994630,NA,2003-08-14,2003,226,8,Big
3335,23532107,BIG2,Big Creek,MONITOR,WT,08172003,REDD 45,45,REDD,631433,4994743,NA,2003-08-17,2003,229,8,Big
3336,23532107,BIG2,Big Creek,MONITOR,WT,08172003,REDD 68,68,REDD,631442,4994754,NA,2003-08-17,2003,229,8,Big
3337,23532107,BIG2,Big Creek,MONITOR,WT,08172003,REDD 44,44,REDD,631449,4994769,NA,2003-08-17,2003,229,8,Big
3339,23532107,BIG2,Big Creek,MONITOR,WT,08212003,REDD 67,67,REDD,631457,4994808,NA,2003-08-21,2003,233,8,Big
3342,23532107,BIG2,Big Creek,MONITOR,WT,08012003,REDD 6,6,REDD,631428,4994989,NA,2003-08-01,2003,213,8,Big
3343,23532107,BIG2,Big Creek,MONITOR,WT,08142003,R43,43,REDD,631426,4995009,NA,2003-08-14,2003,226,8,Big
3344,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 24,24,REDD,631429,4995016,NA,2003-08-14,2003,226,8,Big
3345,23532107,BIG2,Big Creek,MONITOR,WT,08142003,REDD 23,23,REDD,631428,4995022,NA,2003-08-14,2003,226,8,Big
3346,23532107,BIG2,Big Creek,MONITOR,WT,08172003,R42,42,REDD,631439,4995055,NA,2003-08-17,2003,229,8,Big
3348,23532105,BIG2,Big Creek,MONITOR,WT,08052003,REDD 11,11,REDD,631450,4995116,NA,2003-08-05,2003,217,8,Big
3349,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 41,41,REDD,631423,4995117,NA,2003-08-14,2003,226,8,Big
3350,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 65,65,REDD,631423,4995117,NA,2003-08-14,2003,226,8,Big
3351,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 66,66,REDD,631423,4995126,NA,2003-08-14,2003,226,8,Big
3352,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 63,63,REDD,631388,4995163,NA,2003-08-21,2003,233,8,Big
3353,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 22,22,REDD,631395,4995164,NA,2003-08-14,2003,226,8,Big
3354,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 64,64,REDD,631399,4995170,NA,2003-08-14,2003,226,8,Big
3357,23532105,BIG2,Big Creek,MONITOR,WT,08092003,R40,40,REDD,631372,4995215,NA,2003-08-09,2003,221,8,Big
3359,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 62,62,REDD,631362,4995224,NA,2003-08-21,2003,233,8,Big
3360,23532105,BIG2,Big Creek,MONITOR,WT,08092003,REDD 10,10,REDD,631404,4995237,NA,2003-08-09,2003,221,8,Big
3361,23532105,BIG2,Big Creek,MONITOR,WT,08092003,REDD 21,21,REDD,631404,4995237,NA,2003-08-09,2003,221,8,Big
3362,23532105,BIG2,Big Creek,MONITOR,WT,08012003,REDD 5,5,REDD,631365,4995239,NA,2003-08-01,2003,213,8,Big
3363,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 20,20,REDD,631426,4995253,NA,2003-08-14,2003,226,8,Big
3364,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 61,61,REDD,631389,4995254,NA,2003-08-21,2003,233,8,Big
3365,23532105,BIG2,Big Creek,MONITOR,WT,08142003,REDD 60,60,REDD,631423,4995255,NA,2003-08-14,2003,226,8,Big
3366,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 59,59,REDD,631379,4995334,NA,2003-08-21,2003,233,8,Big
3368,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 58,58,REDD,631481,4995668,NA,2003-08-21,2003,233,8,Big
3369,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 75,75,REDD,631485,4995670,NA,2003-08-21,2003,233,8,Big
3370,23532105,BIG2,Big Creek,MONITOR,WT,08012003,REDD 3,3,REDD,631480,4995674,NA,2003-08-01,2003,213,8,Big
3371,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 38,38,REDD,631504,4995697,NA,2003-08-17,2003,229,8,Big
3372,23532105,BIG2,Big Creek,MONITOR,WT,08292003,REDD 74A,74A,REDD,631500,4995712,NA,2003-08-29,2003,241,8,Big
3374,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 37,37,REDD,631464,4995748,NA,2003-08-17,2003,229,8,Big
3376,23532105,BIG2,Big Creek,MONITOR,WT,09022003,REDD 79,79,REDD,631435,4995773,NA,2003-09-02,2003,245,9,Big
3378,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 57,57,REDD,631380,4995835,NA,2003-08-21,2003,233,8,Big
3379,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 56,56,REDD,631425,4995848,NA,2003-08-21,2003,233,8,Big
3380,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 55,55,REDD,631562,4995857,NA,2003-08-21,2003,233,8,Big
3383,23532105,BIG2,Big Creek,MONITOR,WT,08092003,REDD 36,36,REDD,631566,4995874,NA,2003-08-09,2003,221,8,Big
3385,23532105,BIG2,Big Creek,MONITOR,WT,08052003,REDD 9,9,REDD,631586,4995925,NA,2003-08-05,2003,217,8,Big
3386,23532105,BIG2,Big Creek,MONITOR,WT,08292003,R78,78,REDD,631588,4995932,NA,2003-08-29,2003,241,8,Big
3387,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 54,54,REDD,631635,4995932,NA,2003-08-21,2003,233,8,Big
3389,23532105,BIG2,Big Creek,MONITOR,WT,08212003,REDD 53,53,REDD,631642,4995933,NA,2003-08-21,2003,233,8,Big
3390,23532105,BIG2,Big Creek,MONITOR,WT,09022003,REDD 2,2,REDD,631648,4995953,NA,2003-09-02,2003,245,9,Big
3392,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 52,52,REDD,631636,4996000,NA,2003-08-17,2003,229,8,Big
3393,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 35,35,REDD,631614,4996135,NA,2003-08-17,2003,229,8,Big
3394,23532105,BIG2,Big Creek,MONITOR,WT,08052003,REDD 19,19,REDD,631633,4996150,NA,2003-08-05,2003,217,8,Big
3395,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 34,34,REDD,631603,4996170,NA,2003-08-17,2003,229,8,Big
3396,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 50,50,REDD,631590,4996184,NA,2003-08-17,2003,229,8,Big
3397,23532105,BIG2,Big Creek,MONITOR,WT,08172003,REDD 51,51,REDD,631590,4996184,NA,2003-08-17,2003,229,8,Big
3399,23531915,BIG4,Big Creek,MONITOR,SA,09082003,REDD 1,1,REDD,668502,4996645,NA,2003-09-08,2003,251,9,Big
3400,23531915,BIG4,Big Creek,MONITOR,SA,09082003,REDD 2,2,REDD,668699,4996615,NA,2003-09-08,2003,251,9,Big
3402,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD34,34,REDD,661708,4999367,NA,2003-09-09,2003,252,9,Big
3403,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD8,8,REDD,661770,4999325,NA,2003-09-09,2003,252,9,Big
3404,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD36,36,REDD,661770,4999326,NA,2003-09-09,2003,252,9,Big
3405,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD41,41,REDD,661793,4999195,NA,2003-09-09,2003,252,9,Big
3406,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD27,27,REDD,661797,4999197,NA,2003-09-09,2003,252,9,Big
3407,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD33,33,REDD,661859,4999105,NA,2003-09-09,2003,252,9,Big
3408,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD6,6,REDD,661860,4999112,NA,2003-09-09,2003,252,9,Big
3409,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD7,7,REDD,661860,4999112,NA,2003-09-09,2003,252,9,Big
3410,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD16,16,REDD,661862,4999111,NA,2003-09-09,2003,252,9,Big
3411,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD5,5,REDD,661875,4999093,NA,2003-09-09,2003,252,9,Big
3412,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD17,17,REDD,661876,4999109,NA,2003-09-09,2003,252,9,Big
3413,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD 4,4,REDD,661897,4999077,NA,2003-09-09,2003,252,9,Big
3414,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD37,37,REDD,661938,4999092,NA,2003-09-09,2003,252,9,Big
3415,23531937,BIG5,Big Creek,MONITOR,SA,09042003,REDD 3,3,REDD,662084,4999133,NA,2003-09-04,2003,247,9,Big
3416,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD 2,2,REDD,662120,4999141,NA,2003-09-09,2003,252,9,Big
3417,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD26,26,REDD,662145,4999129,NA,2003-09-09,2003,252,9,Big
3418,23531937,BIG5,Big Creek,MONITOR,SA,09042003,REDD15,15,REDD,662185,4999088,NA,2003-09-04,2003,247,9,Big
3419,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD25,25,REDD,662204,4999056,NA,2003-09-09,2003,252,9,Big
3420,23531921,BIG5,Big Creek,MONITOR,SA,09092003,REDD23,23,REDD,662205,4998890,NA,2003-09-09,2003,252,9,Big
3421,23531921,BIG5,Big Creek,MONITOR,SA,09092003,REDD13,13,REDD,662206,4998890,NA,2003-09-09,2003,252,9,Big
3422,23531937,BIG5,Big Creek,MONITOR,SA,09092003,REDD14,14,REDD,662206,4999053,NA,2003-09-09,2003,252,9,Big
3426,23531921,BIG5,Big Creek,MONITOR,SA,09092003,REDD11,11,REDD,662247,4998844,NA,2003-09-09,2003,252,9,Big
3427,23531921,BIG5,Big Creek,MONITOR,SA,09092003,REDD12,12,REDD,662247,4998844,NA,2003-09-09,2003,252,9,Big
3429,23531921,BIG5,Big Creek,MONITOR,SA,09182003,REDD44,44,REDD,662302,4998855,NA,2003-09-18,2003,261,9,Big
3430,23531921,BIG5,Big Creek,MONITOR,SA,09042003,REDD10,10,REDD,662537,4998607,NA,2003-09-04,2003,247,9,Big
3431,23531921,BIG5,Big Creek,MONITOR,SA,09092003,REDD9,9,REDD,662590,4998545,NA,2003-09-09,2003,252,9,Big
3432,23531921,BIG5,Big Creek,MONITOR,SA,09092003,R31,31,REDD,662592,4998546,NA,2003-09-09,2003,252,9,Big
3435,23531919,BIG5,Big Creek,MONITOR,SA,09092003,REDD20,20,REDD,662804,4998515,NA,2003-09-09,2003,252,9,Big
3436,23531919,BIG5,Big Creek,MONITOR,SA,09092003,REDD21,21,REDD,662804,4998515,NA,2003-09-09,2003,252,9,Big
3437,23531919,BIG5,Big Creek,MONITOR,SA,09092003,REDD39,39,REDD,662806,4998516,NA,2003-09-09,2003,252,9,Big
3438,23531919,BIG5,Big Creek,MONITOR,SA,09092003,R38,38,REDD,662879,4998413,NA,2003-09-09,2003,252,9,Big
3439,23531919,BIG5,Big Creek,MONITOR,SA,09092003,R19,19,REDD,662884,4998380,NA,2003-09-09,2003,252,9,Big
3440,23531919,BIG5,Big Creek,MONITOR,SA,09092003,R28,28,REDD,662890,4998396,NA,2003-09-09,2003,252,9,Big
3441,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R17,17,REDD,654902,4999916,NA,2003-09-06,2003,249,9,Big
3442,23531959,BIG6,Big Creek,MONITOR,SA,09022003,R21,21,REDD,654902,4999916,NA,2003-09-02,2003,245,9,Big
3443,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R18,18,REDD,654913,5000030,NA,2003-09-06,2003,249,9,Big
3444,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R19,19,REDD,654914,5000027,NA,2003-09-06,2003,249,9,Big
3445,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R20,20,REDD,654914,5000027,NA,2003-09-06,2003,249,9,Big
3446,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R14,14,REDD,654915,5000040,NA,2003-09-06,2003,249,9,Big
3447,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R12,12,REDD,654916,4999941,NA,2003-09-06,2003,249,9,Big
3448,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R13,13,REDD,654916,4999941,NA,2003-09-06,2003,249,9,Big
3449,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R27,27,REDD,654918,5000023,NA,2003-09-06,2003,249,9,Big
3450,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R29,29,REDD,654918,5000023,NA,2003-09-06,2003,249,9,Big
3451,23531959,BIG6,Big Creek,MONITOR,SA,09062003,R30,30,REDD,654918,5000023,NA,2003-09-06,2003,249,9,Big
